image_path,mineral,durete
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_206.jpg,limonite,4.87
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_207.jpg,limonite,5.33
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_208.jpg,limonite,4.85
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_209.jpg,limonite,4.95
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_21.jpg,limonite,4.78
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_210.jpg,limonite,4.08
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_211.jpg,limonite,4.35
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_212.jpg,limonite,4.74
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_213.jpg,limonite,4.47
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_214.jpg,limonite,4.27
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_215.jpg,limonite,4.76
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_216.jpg,limonite,4.48
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_217.jpg,limonite,4.39
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_218.jpg,limonite,4.7
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_219.jpg,limonite,4.2
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_22.jpg,limonite,5.39
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_220.jpg,limonite,5.3
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_221.jpg,limonite,5.06
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_222.jpg,limonite,4.16
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_223.jpg,limonite,5.16
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_224.jpg,limonite,5.21
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_225.jpg,limonite,5.15
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_226.jpg,limonite,4.17
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_227.jpg,limonite,4.97
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_228.jpg,limonite,5.25
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_229.jpg,limonite,4.87
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_23.jpg,limonite,4.97
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_230.jpg,limonite,4.69
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_231.jpg,limonite,4.79
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_232.jpg,limonite,4.05
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_233.jpg,limonite,4.96
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_234.jpg,limonite,4.12
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_235.jpg,limonite,4.65
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_236.jpg,limonite,4.44
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_237.jpg,limonite,4.82
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_238.jpg,limonite,4.2
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_239.jpg,limonite,5.04
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_24.jpg,limonite,5.19
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_240.jpg,limonite,4.25
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_241.jpg,limonite,4.16
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_242.jpg,limonite,4.22
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_243.jpg,limonite,5.32
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_244.jpg,limonite,4.79
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_245.jpg,limonite,4.7
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_246.jpg,limonite,4.16
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_247.jpg,limonite,4.97
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_248.jpg,limonite,5.3
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_249.jpg,limonite,5.24
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_25.jpg,limonite,4.94
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_250.jpg,limonite,4.11
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_251.jpg,limonite,4.17
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_252.jpg,limonite,4.07
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_253.jpg,limonite,4.39
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_254.jpg,limonite,4.2
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_255.jpg,limonite,4.39
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_256.jpg,limonite,4.58
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_257.jpg,limonite,5.41
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_258.jpg,limonite,4.92
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_259.jpg,limonite,5.25
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_26.jpg,limonite,5.07
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_260.jpg,limonite,4.17
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_261.jpg,limonite,5.1
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_262.jpg,limonite,4.41
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_263.jpg,limonite,4.96
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_264.jpg,limonite,4.51
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_265.jpg,limonite,5.5
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_266.jpg,limonite,4.4
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_267.jpg,limonite,4.42
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_268.jpg,limonite,5.4
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_269.jpg,limonite,4.04
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_27.jpg,limonite,5.05
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_270.jpg,limonite,5.09
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_271.jpg,limonite,5.25
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_272.jpg,limonite,5.46
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_273.jpg,limonite,5.46
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_274.jpg,limonite,4.1
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_275.jpg,limonite,5.23
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_276.jpg,limonite,4.97
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_277.jpg,limonite,4.97
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_278.jpg,limonite,4.19
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_279.jpg,limonite,4.98
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_28.jpg,limonite,5.47
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_280.jpg,limonite,5.37
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_281.jpg,limonite,4.66
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_282.jpg,limonite,4.06
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_283.jpg,limonite,4.54
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_284.jpg,limonite,5.24
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_285.jpg,limonite,5.05
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_286.jpg,limonite,4.69
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_287.jpg,limonite,4.08
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_288.jpg,limonite,4.64
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_289.jpg,limonite,4.7
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_29.jpg,limonite,5.39
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_290.jpg,limonite,4.96
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_291.jpg,limonite,4.47
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_292.jpg,limonite,4.79
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_293.jpg,limonite,4.1
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_294.jpg,limonite,5.46
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_295.jpg,limonite,4.54
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_296.jpg,limonite,4.72
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_297.jpg,limonite,4.53
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_298.jpg,limonite,5.02
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_299.jpg,limonite,4.99
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_3.jpg,limonite,5.07
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_30.jpg,limonite,4.4
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_300.jpg,limonite,4.47
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_301.jpg,limonite,4.19
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_302.jpg,limonite,4.98
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_303.jpg,limonite,4.06
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_304.jpg,limonite,4.9
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_305.jpg,limonite,5.3
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_306.jpg,limonite,5.34
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_307.jpg,limonite,4.67
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_308.jpg,limonite,4.69
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_309.jpg,limonite,4.12
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_31.jpg,limonite,5.01
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_310.jpg,limonite,5.23
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_311.jpg,limonite,4.37
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_312.jpg,limonite,4.63
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_313.jpg,limonite,5.26
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_314.jpg,limonite,5.32
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_315.jpg,limonite,4.36
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_316.jpg,limonite,4.83
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_317.jpg,limonite,4.29
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_318.jpg,limonite,4.15
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_319.jpg,limonite,5.37
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_32.jpg,limonite,5.23
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_320.jpg,limonite,5.14
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_321.jpg,limonite,4.07
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_322.jpg,limonite,5.27
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_323.jpg,limonite,4.66
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_324.jpg,limonite,4.51
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_325.jpg,limonite,4.82
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_326.jpg,limonite,4.14
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_327.jpg,limonite,5.13
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_328.jpg,limonite,4.87
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_329.jpg,limonite,4.28
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_33.jpg,limonite,4.28
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_330.jpg,limonite,4.28
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_331.jpg,limonite,4.09
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_332.jpg,limonite,4.88
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_333.jpg,limonite,5.26
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_334.jpg,limonite,4.03
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_335.jpg,limonite,4.07
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_336.jpg,limonite,4.86
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_337.jpg,limonite,5.23
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_338.jpg,limonite,4.49
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_339.jpg,limonite,4.52
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_34.jpg,limonite,4.89
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_340.jpg,limonite,4.41
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_341.jpg,limonite,4.04
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_342.jpg,limonite,5.1
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_343.jpg,limonite,4.94
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_344.jpg,limonite,4.87
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_345.jpg,limonite,5.11
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_346.jpg,limonite,5.01
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_347.jpg,limonite,4.31
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_348.jpg,limonite,4.53
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_349.jpg,limonite,4.19
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_35.jpg,limonite,4.19
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_350.jpg,limonite,5.01
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_351.jpg,limonite,5.29
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_352.jpg,limonite,5.44
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_353.jpg,limonite,4.94
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_354.jpg,limonite,4.28
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_355.jpg,limonite,4.16
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_356.jpg,limonite,5.22
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_357.jpg,limonite,4.87
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_358.jpg,limonite,4.93
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_359.jpg,limonite,5.17
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_36.jpg,limonite,5.05
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_360.jpg,limonite,5.25
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_361.jpg,limonite,4.08
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_362.jpg,limonite,5.12
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_363.jpg,limonite,5.28
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_364.jpg,limonite,4.43
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_365.jpg,limonite,4.96
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_366.jpg,limonite,4.47
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_367.jpg,limonite,5.44
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_368.jpg,limonite,4.05
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_369.jpg,limonite,4.87
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_37.jpg,limonite,4.25
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_370.jpg,limonite,5.07
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_371.jpg,limonite,4.26
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_372.jpg,limonite,4.35
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_373.jpg,limonite,4.74
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_374.jpg,limonite,5.37
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_375.jpg,limonite,4.32
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_376.jpg,limonite,4.22
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_377.jpg,limonite,5.14
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_378.jpg,limonite,4.75
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_379.jpg,limonite,5.37
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_38.jpg,limonite,4.22
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_380.jpg,limonite,4.97
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_381.jpg,limonite,4.35
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_382.jpg,limonite,4.24
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_383.jpg,limonite,5.03
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_384.jpg,limonite,4.89
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_385.jpg,limonite,5.13
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_386.jpg,limonite,4.46
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_387.jpg,limonite,4.67
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_388.jpg,limonite,4.61
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_389.jpg,limonite,5.48
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_39.jpg,limonite,4.44
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_390.jpg,limonite,4.44
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_391.jpg,limonite,4.53
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_392.jpg,limonite,4.85
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_393.jpg,limonite,4.38
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_394.jpg,limonite,5.37
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_395.jpg,limonite,4.4
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_396.jpg,limonite,5.34
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_397.jpg,limonite,4.16
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_398.jpg,limonite,4.98
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_399.jpg,limonite,5.36
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_4.jpg,limonite,4.25
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_40.jpg,limonite,5.45
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_400.jpg,limonite,4.68
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_401.jpg,limonite,5.42
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_402.jpg,limonite,5.02
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_403.jpg,limonite,4.45
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_404.jpg,limonite,4.28
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_405.jpg,limonite,4.46
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_406.jpg,limonite,4.14
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_407.jpg,limonite,4.22
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_408.jpg,limonite,4.16
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_409.jpg,limonite,4.63
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_41.jpg,limonite,5.19
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_410.jpg,limonite,4.21
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_411.jpg,limonite,4.2
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_412.jpg,limonite,4.97
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_413.jpg,limonite,4.3
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_414.jpg,limonite,4.15
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_415.jpg,limonite,4.25
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_416.jpg,limonite,5.39
C:/Users/dembe/Desktop/projet_minerai/images\limonite\limonite_417.jpg,limonite,5.23
